"Rewired version: 1.1.3.0"
"Editor Controller Name","Controller Name","Controller GUID","Element Identifier Id","Element Identifier Name","Element Identifier Type"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","3","Right Stick Y","0"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","4","Left Trigger","0"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","5","Right Trigger","0"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","6","A","1"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","7","B","1"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","8","X","1"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","9","Y","1"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","10","Left Shoulder","1"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","11","Right Shoulder","1"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","12","Back","1"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","13","Start","1"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","22","Guide","1"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","14","Left Stick Button","1"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","15","Right Stick Button","1"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","16","D-Pad Up","1"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","17","D-Pad Right","1"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","18","D-Pad Down","1"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","19","D-Pad Left","1"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","20","Left Stick","100"
"Xbox 360 Controller","Xbox 360 Controller","d74a350e-fe8b-4e9e-bbcd-efff16d34115","21","Right Stick","100"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","0","Left Stick X","0"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","1","Left Stick Y","0"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","2","Right Stick X","0"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","3","Right Stick Y","0"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","4","Left Trigger","0"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","5","Right Trigger","0"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","6","A","1"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","7","B","1"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","8","X","1"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","9","Y","1"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","10","Left Shoulder","1"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","11","Right Shoulder","1"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","12","View","1"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","13","Menu","1"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","22","Guide","1"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","14","Left Stick Button","1"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","15","Right Stick Button","1"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","16","D-Pad Up","1"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","17","D-Pad Right","1"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","18","D-Pad Down","1"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","19","D-Pad Left","1"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","20","Left Stick","100"
"Xbox One Controller","Xbox One Controller","19002688-7406-4f4a-8340-8d25335406c8","21","Right Stick","100"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","0","Left Stick X","0"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","1","Left Stick Y","0"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","2","Right Stick X","0"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","3","Right Stick Y","0"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","4","Left Trigger","0"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","5","Right Trigger","0"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","6","A","1"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","7","B","1"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","8","X","1"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","9","Y","1"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","10","Left Shoulder","1"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","11","Right Shoulder","1"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","12","Back","1"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","13","Start","1"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","22","Logitech","1"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","14","Left Stick Button","1"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","15","Right Stick Button","1"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","16","D-Pad Up","1"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","17","D-Pad Right","1"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","18","D-Pad Down","1"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","19","D-Pad Left","1"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","20","Left Stick","100"
"Logitech F310 (D)","Logitech F310","027f7200-e0ea-480d-a1be-a51f201d19b9","21","Right Stick","100"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","0","Left Stick X","0"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","1","Left Stick Y","0"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","2","Right Stick X","0"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","3","Right Stick Y","0"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","4","Left Trigger","0"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","5","Right Trigger","0"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","6","A","1"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","7","B","1"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","8","X","1"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","9","Y","1"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","10","Left Shoulder","1"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","11","Right Shoulder","1"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","12","Back","1"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","13","Start","1"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","22","Logitech","1"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","14","Left Stick Button","1"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","15","Right Stick Button","1"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","16","D-Pad Up","1"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","17","D-Pad Right","1"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","18","D-Pad Down","1"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","19","D-Pad Left","1"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","20","Left Stick","100"
"Logitech F310 (X)","Logitech F310","d9623ff0-6911-4028-b7a5-b98faa6d2c55","21","Right Stick","100"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","0","Left Stick X","0"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","1","Left Stick Y","0"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","2","Right Stick X","0"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","3","Right Stick Y","0"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","4","Left Trigger","0"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","5","Right Trigger","0"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","6","A","1"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","7","B","1"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","8","X","1"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","9","Y","1"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","10","Left Shoulder","1"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","11","Right Shoulder","1"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","12","Back","1"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","13","Start","1"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","22","Logitech","1"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","14","Left Stick Button","1"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","15","Right Stick Button","1"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","16","D-Pad Up","1"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","17","D-Pad Right","1"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","18","D-Pad Down","1"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","19","D-Pad Left","1"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","20","Left Stick","100"
"Logitech F710 (D)","Logitech F710","38648087-ec8f-44f5-b70f-66306a581ebe","21","Right Stick","100"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","0","Left Stick X","0"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","1","Left Stick Y","0"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","2","Right Stick X","0"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","3","Right Stick Y","0"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","4","Left Trigger","0"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","5","Right Trigger","0"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","6","A","1"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","7","B","1"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","8","X","1"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","9","Y","1"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","10","Left Shoulder","1"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","11","Right Shoulder","1"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","12","Back","1"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","13","Start","1"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","22","Logitech","1"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","14","Left Stick Button","1"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","15","Right Stick Button","1"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","16","D-Pad Up","1"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","17","D-Pad Right","1"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","18","D-Pad Down","1"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","19","D-Pad Left","1"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","20","Left Stick","100"
"Logitech F710 (X)","Logitech F710","80f1d64b-b462-41cc-8c6d-452e72a2dee6","21","Right Stick","100"
"Logitech Dual Action","Logitech Dual Action","886dd9d4-58ce-4212-90f5-2967676e7823","0","Left Stick X","0"
"Logitech Dual Action","Logitech Dual Action","886dd9d4-58ce-4212-90f5-2967676e7823","1","Left Stick Y","0"
"Logitech Dual Action","Logitech Dual Action","886dd9d4-58ce-4212-90f5-2967676e7823","2","Right Stick X","0"
"Logitech Dual Action","Logitech Dual Action","886dd9d4-58ce-4212-90f5-2967676e7823","3","Right Stick Y","0"
"Logitech Dual Action","Logitech Dual Action","886dd9d4-58ce-4212-90f5-2967676e7823","4","Button 1","1"
"Logitech Dual Action","Logitech Dual Action","886dd9d4-58ce-4212-90f5-2967676e7823","5","Button 2","1"
"Logitech Dual Action","Logitech Dual Action","886dd9d4-58ce-4212-90f5-2967676e7823","6","Button 3","1"
"Logitech Dual Action","Logitech Dual Action","886dd9d4-58ce-4212-90f5-2967676e7823","7","Button 4","1"
"Logitech Dual Action","Logitech Dual Action","886dd9d4-58ce-4212-90f5-2967676e7823","8","Left Shoulder 1","1"
"Logitech Dual Action","Logitech Dual Action","886dd9d4-58ce-4212-90f5-2967676e7823","9","Left Shoulder 2","1"
"Logitech Dual Action","Logitech Dual Action","886dd9d4-58ce-4212-90f5-2967676e7823","10","Right Shoulder 1","1"
"Logitech Dual Action","Logitech Dual Action","886dd9d4-58ce-4212-90f5-2967676e7823","11","Right Shoulder 2","1"
